SELECT * FROM state_vectors_data4 v JOIN (SELECT MAX(time) AS recent, count(*) as cnt, icao24 FROM state_vectors_data4, state_vectors_data4.serials s WHERE hour=1480SELECT * FROM state_vectors_data4 v JOIN (SELECT MAX(time) AS recent, count(*) as cnt, icao24 FROM state_vectors_data4, state_vectors_data4.serials s WHERE hour=1480762800 AND s.ITEM=1344390019 GROUP BY icao24) AS m ON v.icao24=m.icao24 AND v.time=m.recent WHERE cnt>30 AND v.hour=1480762800;
+------------+--------+-------------------+----------------------+-------------------+--------------------+--------------------+----------+----------+-------+-------+--------+--------------------+-------------------+-------------------+-------------------+------------+------------+------+--------+
| time       | icao24 | lat               | lon                  | velocity          | heading            | vertrate           | callsign | onground | alert | spi   | squawk | baroaltitude       | geoaltitude       | lastposupdate     | lastcontact       | hour       | recent     | cnt  | icao24 |
| 1480766399 | 4bab45 | 47.16691356594279 | 12.96499399038461    | 252.1352971020888 | 114.2117543109697  | 0                  | THY9ES   | false    | false | false | 7776   | 11887.2            | 11780.52          | 1480766398.396    | 1480766398.983    | 1480762800 | 1480766399 | 1559 | 4bab45 |
| 1480766399 | 4ca98a | 47.89308192366261 | 7.592609112079327    | 245.5536651201571 | 156.2812695186427  | -0.32512           | AZA44M   | false    | false | false | 0172   | 10058.4            | 9997.440000000001 | 1480766398.69     | 1480766398.829    | 1480762800 | 1480766399 | 1534 | 4ca98a |
| 1480766399 | ab80f4 | 50.68807983398438 | 6.085757693728885    | 236.7364864337245 | 287.4505821198673  | 0                  | DAL131   | false    | false | false | 7674   | 9144               | 9075.42           | 1480766398.20914  | 1480766398.785    | 1480762800 | 1480766399 | 1390 | ab80f4 |
| 1480766399 | 3415ce | 48.75141208454714 | 2.91983353464227     | 221.055335705047  | 204.1791071466892  | 0                  | IBE31RB  | false    | false | false | 7171   | 11277.6            | 11216.64          | 1480766398.334    | 1480766398.577    | 1480762800 | 1480766399 | 362  | 3415ce |
| 1480764354 | 485206 | 49.43600463867188 | 9.426558645148026    | 208.2329258553301 | 3.54101566810511   | 9.42848            | KLM1870  | false    | false | false | 7473   | 7551.42            | 7566.66           | 1480764352.448    | 1480764353.88     | 1480762800 | 1480764354 | 173  | 485206 |
| 1480764061 | 3e1b26 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 7176   | 3078.48            | NULL              | NULL              | 1480764060.044    | 1480762800 | 1480764061 | 411  | 3e1b26 |
| 1480766399 | 43ea1c | 50.05268678826801 | 6.27727611644848     | 222.1546464378146 | 123.7636651470466  | 5.85216            | NULL     | false    | false | false | 0113   | 11277.6            | NULL              | 1480766037.499    | 1480766398.568    | 1480762800 | 1480766399 | 856  | 43ea1c |
| 1480766399 | 3c6652 | 49.97319030761719 | 8.308049252158716    | 84.1756784342017  | 69.2390351265791   | -4.22656           | DLH9KW   | false    | false | false | 1000   | 975.36             | 1043.94           | 1480766397.933    | 1480766398.964    | 1480762800 | 1480766399 | 118  | 3c6652 |
| 1480766399 | 4baa54 | 49.87321472167969 | 9.601761667351973    | 242.1332214556649 | 109.7438988122937  | 0                  | THY3GJ   | false    | false | false | 0101   | 10668              | 10515.6           | 1480766397.172    | 1480766398.996    | 1480762800 | 1480766399 | 1451 | 4baa54 |
| 1480764503 | e48baa | 50.03894805908203 | 8.504845468621504    | 75.20390072753088 | 69.58157448256868  | -4.22656           | TAM8070  | true     | false | false | 2372   | -22.86             | NULL              | 1480764501.08     | 1480764502.078    | 1480762800 | 1480764503 | 1230 | e48baa |
| 1480764993 | 06a147 | 49.0175977803893  | 2.393646240234375    | 72.7988248424959  | 85.13548556223948  | -3.90144           | QTR039   | false    | false | false | 3246   | 9700.26            | 716.28            | 1480764991.32     | 1480764992.612    | 1480762800 | 1480764993 | 403  | 06a147 |
| 1480766379 | 4010ec | 52.13031005859375 | 4.746932983398438    | 105.8555256829715 | 27.81041544384633  | -5.20192           | EZY68XR  | false    | false | false | 1000   | 1059.18            | 1135.38           | 1480766378.054    | 1480766378.985    | 1480762800 | 1480766379 | 1245 | 4010ec |
| 1480766399 | 4b1617 | 49.01224427304025 | 6.115698563425164    | 217.6195412198581 | 0.5417879129123797 | 0                  | SWR128L  | false    | false | false | 7775   | 11582.4            | 11506.2           | 1480766398.331    | 1480766398.897    | 1480762800 | 1480766399 | 664  | 4b1617 |
| 1480765938 | 4b84f5 | 50.92926542637711 | 8.891525268554688    | 215.6263044989427 | 295.2811557933791  | -7.80288           | KKK7UJ   | false    | false | false | 1000   | 8663.940000000001  | 8648.700000000001 | 1480765935.269    | 1480765937.74     | 1480762800 | 1480765938 | 70   | 4b84f5 |
| 1480766399 | 400cd7 | 50.05014038085938 | 20.18231843647204    | 128.903899554295  | 50.01876534108111  | -5.20192           | EZY63XG  | false    | false | false | 1452   | 1691.64            | 1699.26           | 1480766398.424    | 1480766398.989    | 1480762800 | 1480766399 | 98   | 400cd7 |
| 1480766220 | 400e51 | 51.47746457891949 | -0.489044189453125   | 65.85084151621268 | 89.55238582913945  | -3.57632           | BAW148   | false    | false | false | 7771   | -83.82000000000001 | 60.96000000000001 | 1480766211.123    | 1480766219.073    | 1480762800 | 1480766220 | 409  | 400e51 |
| 1480764612 | 3c6443 | 50.90318298339844 | 4.541733200485642    | 68.17305054240492 | 250.6079314892183  | -3.90144           | DLH8UY   | false    | false | false | 7773   | 7.62               | 121.92            | 1480764609.281    | 1480764611.813    | 1480762800 | 1480764612 | 344  | 3c6443 |
| 1480766134 | 4ca58b | 51.43412444551112 | 5.356521606445312    | 75.35507156616612 | 34.99202019855866  | -3.57632           | RYR10NZ  | false    | false | false | 7772   | -22.86             | 83.82000000000001 | 1480766121.492    | 1480766123.07     | 1480762800 | 1480766134 | 1259 | 4ca58b |
| 1480766399 | 8963f5 | 51.74720764160156 | 1.601183092271959    | 234.8057898876372 | 264.0895531990419  | -4.22656           | UAE39    | false    | false | false | 3234   | 10645.14           | 10637.52          | 1480766398.992    | 1480766398.992    | 1480762800 | 1480766399 | 314  | 8963f5 |
| 1480764195 | ab5c11 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 7070   | 17739.36           | NULL              | NULL              | 1480764181.283    | 1480762800 | 1480764195 | 322  | ab5c11 |
| 1480764893 | 44ce6c | 51.07406616210938 | 6.526546993771115    | 193.558144973934  | 223.9231384793974  | -7.152640000000001 | BEL82T   | false    | false | false | 1356   | 5577.84            | 5615.940000000001 | 1480764892.651    | 1480764892.863    | 1480762800 | 1480764893 | 56   | 44ce6c |
| 1480766399 | 4baa89 | 48.07845293465307 | 12.89231520432692    | 251.4552595247445 | 114.1529187827722  | 0.32512            | THY3KS   | false    | false | false | 7676   | 10668              | 10568.94          | 1480766398.293    | 1480766398.87     | 1480762800 | 1480766399 | 832  | 4baa89 |
| 1480766399 | 780ada | 53.1168016336732  | 9.892219094669118    | 213.301025390625  | 37.94677734375     | -19.05             | CES774   | false    | false | false | 0646   | 11277.6            | 11155.68          | 1480766397.104    | 1480766399        | 1480762800 | 1480766399 | 1397 | 780ada |
| 1480763176 | 478539 | 50.53478176310911 | 9.562633617504224    | 213.074951171875  | 5.9600830078125    | 0                  | NAX365L  | false    | false | false | 7575   | 11582.4            | 11475.72          | 1480763174.258    | 1480763175.593    | 1480762800 | 1480763176 | 44   | 478539 |
| 1480766399 | 4ca624 | 48.57618946140095 | 11.00490369294819    | 241.1650701992012 | 113.7763434972338  | -0.32512           | RYR78HP  | false    | false | false | 7773   | 11277.6            | 11125.2           | 1480766397.824    | 1480766398.82     | 1480762800 | 1480766399 | 1797 | 4ca624 |
| 1480763299 | a02a9e | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 3721   | 3048               | NULL              | NULL              | 1480763289.253    | 1480762800 | 1480763299 | 244  | a02a9e |
| 1480765222 | 400938 | 48.34169420145326 | 11.76406258030942    | 60.10854925020793 | 83.11827636936306  | -0.65024           | BAW926M  | true     | false | false | 2062   | 373.38             | NULL              | 1480765221.084    | 1480765221.956    | 1480762800 | 1480765222 | 677  | 400938 |
| 1480766399 | 48418a | 52.21406063791049 | 4.543160574776786    | 89.00029881995049 | 53.46128814257137  | -4.8768            | KLM1620  | false    | false | false | 7775   | 754.38             | 838.2             | 1480766396.511    | 1480766398.757    | 1480762800 | 1480766399 | 1277 | 48418a |
| 1480766399 | 4ca27a | 49.36207580566406 | 6.190091646634615    | 240.6217979194115 | 137.1659789363386  | 7.152640000000001  | RYR20KM  | false    | false | false | 0107   | 10675.62           | 10584.18          | 1480766398.515    | 1480766398.973    | 1480762800 | 1480766399 | 747  | 4ca27a |
| 1480766399 | 4007fa | 51.65669069451801 | 2.555923461914062    | 241.0020523840663 | 272.5692410201482  | -12.02944          | BAW118   | false    | false | false | 3230   | 10081.26           | 10043.16          | 1480766398.647    | 1480766398.916    | 1480762800 | 1480766399 | 408  | 4007fa |
| 1480765512 | 405d0c | 45.50988666081832 | 8.756237495236281    | 89.39491478485036 | 348.0434157568509  | -4.8768            | EZY21FQ  | false    | false | false | 2721   | 769.62             | 853.4400000000001 | 1480765499.2      | 1480765503.235    | 1480762800 | 1480765512 | 609  | 405d0c |
| 1480765703 | 3c664b | 50.03926849365234 | 8.506254898874383    | 65.93117194134197 | 69.44395478041653  | -0.32512           | DLH9YA   | true     | false | false | 1000   | -15.24             | NULL              | 1480765701.595    | 1480765702.468    | 1480762800 | 1480765703 | 390  | 3c664b |
| 1480766399 | 4ca4ea | 51.1717094809322  | 3.750457763671875    | 217.2221134090996 | 300.4517851263735  | 0                  | RYR58TE  | false    | false | false | 3576   | 11582.4            | 11475.72          | 1480766397.106    | 1480766398.963    | 1480762800 | 1480766399 | 1666 | 4ca4ea |
| 1480764764 | 7800eb | 50.03012466430664 | 8.544887743498149    | 75.68623492847772 | 69.7174409110834   | -1.95072           | CSN463   | true     | false | false | 1000   | -30.48             | NULL              | 1480764760.103    | 1480764761.715    | 1480762800 | 1480764764 | 464  | 7800eb |
| 1480766399 | 800bd8 | 49.18653585143008 | 15.16460217927632    | 263.6243168053994 | 107.0205256115199  | 0                  | JAI119   | false    | false | false | 7775   | 10058.4            | 9921.24           | 1480766397.587    | 1480766398.87     | 1480762800 | 1480766399 | 971  | 800bd8 |
| 1480766399 | ae1462 | 52.51849365234375 | 0.1628875732421875   | 225.5055166417293 | 240.6280061742875  | 0                  | RCH545   | false    | false | false | 7471   | 10972.8            | NULL              | 1480765699.807    | 1480766398.528    | 1480762800 | 1480766399 | 139  | ae1462 |
| 1480766399 | 43be89 | 50.32199148404396 | 8.173679661106419    | 228.563711863738  | 60.31910056313263  | 0                  | AFL260   | false    | false | false | 0643   | 10668              | 10561.32          | 1480766398.828    | 1480766398.839    | 1480762800 | 1480766399 | 1498 | 43be89 |
| 1480766399 | 3c496d | 49.37539672851562 | 9.836777907151442    | 236.941536088289  | 131.3029506964264  | -15.60576          | BER383R  | false    | false | false | 1000   | 9448.800000000001  | 9380.219999999999 | 1480766398.945    | 1480766398.992    | 1480762800 | 1480766399 | 729  | 3c496d |
| 1480764114 | 3c4d69 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 7175   | 2362.2             | NULL              | NULL              | 1480764113.842    | 1480762800 | 1480764114 | 1115 | 3c4d69 |
| 1480766384 | 76cd69 | 50.58778381347656 | 6.216165642989309    | 255.23779296875   | 102.689208984375   | NULL               | SIA317   | false    | false | false | 7775   | 10668              | 10614.66          | 1480766383.628    | 1480766384        | 1480762800 | 1480766384 | 179  | 76cd69 |
| 1480764945 | 4ca856 | 50.43832552635063 | 4.378274453652872    | 72.25878299711492 | 64.71203173817698  | -4.22656           | RYR99BD  | false    | false | false | 3573   | 335.28             | 449.58            | 1480764941.278    | 1480764941.278    | 1480762800 | 1480764945 | 1090 | 4ca856 |
| 1480766399 | c03cf1 | 50.67471313476562 | 6.709380278716217    | 174.9480263019542 | 271.1794523618477  | -2.60096           | ACA832   | false    | false | false | 7177   | 6690.360000000001  | 6728.46           | 1480766396.757    | 1480766398.94     | 1480762800 | 1480766399 | 590  | c03cf1 |
| 1480764167 | 06a0f9 | 50.02661753509004 | 8.087941762563345    | 129.4938424585744 | 246.5921926506624  | -6.177280000000001 | QTR067   | false    | false | false | 1757   | 1798.32            | 1882.14           | 1480764166.703    | 1480764166.844    | 1480762800 | 1480764167 | 189  | 06a0f9 |
| 1480764183 | 4b8750 | 50.88755462129237 | 8.855743408203125    | 205.1193449550359 | 308.2782908800398  | -9.42848           | PGT53U   | false    | false | false | 3277   | 9052.560000000001  | 8991.600000000002 | 1480764181.366    | 1480764182.959    | 1480762800 | 1480764183 | 115  | 4b8750 |
| 1480766399 | 3949e0 | 50.27023315429688 | 6.136442485608552    | 251.8049672683842 | 221.6043762344841  | 0                  | AFR267   | false    | false | false | 1000   | 11269.98           | 11178.54          | 1480766398.627    | 1480766398.915    | 1480762800 | 1480766399 | 1102 | 3949e0 |
| 1480766185 | 4bd150 | 50.39796473616261 | 9.521731814822635    | 245.064453125     | 119.146728515625   | 0                  | CAI8002  | false    | false | false | 3155   | 11277.6            | 11117.58          | 1480766183.03     | 1480766185        | 1480762800 | 1480766185 | 667  | 4bd150 |
| 1480766399 | 4ca5e8 | 51.65885925292969 | 1.198697476773649    | 224.3264901144417 | 269.080192657465   | -17.55648          | RYR188F  | false    | false | false | 2244   | 9707.880000000001  | 9692.640000000001 | 1480766398.562    | 1480766398.775    | 1480762800 | 1480766399 | 617  | 4ca5e8 |
| 1480765116 | 896171 | 47.60768508911133 | 7.516828536987305    | 79.15920856131062 | 154.6006904292232  | -0.97536           | UAE9748  | true     | false | false | 3150   | NULL               | NULL              | 1480765115.063    | 1480765115.643    | 1480762800 | 1480765116 | 897  | 896171 |
| 1480766061 | 4009f9 | 51.47749328613281 | -0.4905247043918735  | 62.25622662591044 | 89.05304855322655  | -3.2512            | BAW949L  | false    | false | false | 7673   | -45.72             | 60.95999999999999 | 1480766059.431    | 1480766060.999    | 1480762800 | 1480766061 | 99   | 4009f9 |
| 1480766399 | 44c06a | 45.38065764863612 | 11.10108166206174    | 149.9954976261275 | 166.9170093251889  | 0                  | OOPCJ    | false    | false | false | 0755   | 8229.6             | 8298.18           | 1480766398.61     | 1480766398.61     | 1480762800 | 1480766399 | 520  | 44c06a |
| 1480765932 | 3c6608 | 48.57861017776748 | 6.691830283717104    | 247.8920892585628 | 101.0067830303061  | 0                  | DLH55N   | false    | false | false | 1000   | 9448.800000000001  | 9441.18           | 1480765930.83     | 1480765931.664    | 1480762800 | 1480765932 | 188  | 3c6608 |
| 1480764940 | 3ff380 | NULL              | NULL                 | NULL              | NULL               | NULL               | DMWOS    | false    | false | false | 7070   | 1188.72            | NULL              | NULL              | 1480764926.789    | 1480762800 | 1480764940 | 115  | 3ff380 |
| 1480766399 | 748025 | 45.9047892942267  | 11.92792510986328    | 245.7039693156609 | 143.5139879297503  | -0.32512           | MEA216   | false    | false | false | 0102   | 10668              | 10599.42          | 1480766396.984    | 1480766398.848    | 1480762800 | 1480766399 | 1285 | 748025 |
| 1480765837 | 4242eb | 50.02908480369438 | 8.540626732078758    | 67.55689890344523 | 69.49502052403689  | -0.97536           | AFL2300  | true     | false | false | 7270   | -7.62              | NULL              | 1480765833.751    | 1480765835.515    | 1480762800 | 1480765837 | 327  | 4242eb |
| 1480766399 | 896197 | 49.57795715332031 | 7.673010575143913    | 236.2396081826929 | 278.6418157596     | 0                  | UAE73    | false    | false | false | 3201   | 12192              | 12100.56          | 1480766398.188    | 1480766398.836    | 1480762800 | 1480766399 | 739  | 896197 |
| 1480764407 | ab8fd0 | 50.86162502482786 | 7.217025756835938    | 244.1355237467285 | 326.778736104976   | 9.42848            | DAL87    | false    | false | false | 2561   | 8084.820000000001  | 8031.48           | 1480764405.727    | 1480764406.676    | 1480762800 | 1480764407 | 362  | ab8fd0 |
| 1480766397 | 02a18a | 42.60484313964844 | 7.737808227539062    | 228.7772436259364 | 167.4013194236418  | 0.32512            | TAR727   | false    | false | false | 0112   | 11285.22           | 11277.6           | 1480766395.003949 | 1480766396.198    | 1480762800 | 1480766397 | 629  | 02a18a |
| 1480764671 | 485084 | 50.19099348682468 | 5.176564809438345    | 219.8608712611009 | 329.1741945163971  | -5.20192           | NULL     | false    | false | false | 7774   | 10462.26           | 10500.36          | 1480764670.064    | 1480764670.778    | 1480762800 | 1480764671 | 1244 | 485084 |
| 1480764229 | 3c09df | 50.13084799556409 | 9.06928809913429     | 240.4501570256915 | 135.0866803869915  | 5.52704            | GMI7042  | false    | false | false | 0635   | 9220.200000000001  | 9182.1            | 1480764228.096    | 1480764228.938    | 1480762800 | 1480764229 | 416  | 3c09df |
| 1480764566 | 3c4a31 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 1000   | 7002.780000000001  | NULL              | NULL              | 1480764565.617    | 1480762800 | 1480764566 | 240  | 3c4a31 |
| 1480765547 | 392f28 | 48.98789745266154 | 2.410703960217928    | 71.7312791999565  | 85.47523152716582  | -3.57632           | AFR755   | false    | false | false | 3264   | 586.74             | 655.3200000000001 | 1480765535.284    | 1480765541.923    | 1480762800 | 1480765547 | 928  | 392f28 |
| 1480765036 | 44ce64 | 50.91618347167969 | 4.51545509132179     | 64.92805040587115 | 245.6687580830649  | -3.57632           | BEL76F   | false    | false | false | 1000   | 4762.5             | 106.68            | 1480765030.896    | 1480765033.29     | 1480762800 | 1480765036 | 906  | 44ce64 |
| 1480766399 | 484b8f | 47.4920654296875  | 16.63165283203125    | 255.7862956006723 | 133.7776581760834  | 0                  | KLM1613  | false    | false | false | 0171   | 11887.2            | 11666.22          | 1480766397.258    | 1480766398.9      | 1480762800 | 1480766399 | 487  | 484b8f |
| 1480765198 | 3c4dcc | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 2515   | 6553.200000000001  | NULL              | NULL              | 1480765197.889    | 1480762800 | 1480765198 | 288  | 3c4dcc |
| 1480766296 | 3d0e93 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | NULL   | 3017.52            | NULL              | NULL              | 1480766295.248    | 1480762800 | 1480766296 | 343  | 3d0e93 |
| 1480766399 | 3ff4dc | NULL              | NULL                 | NULL              | NULL               | NULL               | DMMZD    | false    | false | false | 7070   | 723.9000000000001  | NULL              | NULL              | 1480766398.764    | 1480762800 | 1480766399 | 189  | 3ff4dc |
| 1480766399 | 4b1f12 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 7576   | 2446.02            | NULL              | NULL              | 1480766395.34     | 1480762800 | 1480766399 | 1128 | 4b1f12 |
| 1480766399 | 4690f2 | 48.0640869140625  | 9.364059448242188    | 244.3479031743689 | 137.6451670465802  | 0.32512            | AEE3BR   | false    | false | false | 0114   | 10668              | 10561.32          | 1480766398.919    | 1480766398.919    | 1480762800 | 1480766399 | 1286 | 4690f2 |
| 1480766397 | 3c66b7 | 50.73286153502383 | 6.143951416015625    | 214.99658203125   | 291.4727783203125  | NULL               | DLH4NJ   | false    | false | false | 7677   | 11582.4            | 10904.22          | 1480766396.458    | 1480766396.993    | 1480762800 | 1480766397 | 1749 | 3c66b7 |
| 1480766399 | 44d077 | 50.04654189287606 | 6.947367900126689    | 234.0584518529103 | 111.2635465401419  | 0.97536            | TCW286   | false    | false | false | 0106   | 8763               | 8740.139999999999 | 1480766397.788    | 1480766398.836    | 1480762800 | 1480766399 | 549  | 44d077 |
| 1480766399 | aaac4a | 50.55322265625    | 7.294777318050986    | 247.4095927664597 | 286.5508985918302  | 6.177280000000001  | UAL107   | false    | false | false | 7673   | 9837.42            | 9745.980000000001 | 1480766397.193    | 1480766398.895    | 1480762800 | 1480766399 | 1041 | aaac4a |
| 1480766399 | 4ca6f1 | 44.28103637695312 | 10.26515415736607    | 232.6481631028277 | 157.2339478045112  | 0                  | AZA403   | false    | false | false | 1000   | 10668              | 10645.14          | 1480766398.692    | 1480766398.692    | 1480762800 | 1480766399 | 380  | 4ca6f1 |
| 1480763879 | 600bbe | 49.86652438923464 | 7.182980099239865    | 89.05232187910791 | 32.49657810199775  | -4.8768            | AZG683   | false    | false | false | 3203   | 952.5              | 1051.56           | 1480763874.817    | 1480763876.849    | 1480762800 | 1480763879 | 776  | 600bbe |
| 1480765354 | 706051 | 49.01848227290784 | 2.409908896998355    | 63.01676523105324 | 84.84791829779377  | -2.60096           | KAC163   | false    | false | false | 3272   | 510.54             | 647.7             | 1480765348.149    | 1480765349.79     | 1480762800 | 1480765354 | 897  | 706051 |
| 1480765095 | 484c26 | 50.16310869637182 | 4.986605257601352    | 213.2679086110073 | 339.3792503703024  | -7.477760000000001 | NULL     | false    | false | false | 7770   | 10157.46           | NULL              | 1480765047.984    | 1480765094.859    | 1480762800 | 1480765095 | 882  | 484c26 |
| 1480766399 | 3d05cd | NULL              | NULL                 | NULL              | NULL               | NULL               | DEALH    | false    | false | false | 7070   | 1028.7             | NULL              | NULL              | 1480766396.513    | 1480762800 | 1480766399 | 560  | 3d05cd |
| 1480766399 | 4d0128 | 48.87645139532574 | 9.691603811163651    | 259.9999161684083 | 113.064617773761   | 0.65024            | CLX794   | false    | false | false | 7671   | 9448.800000000001  | 9334.5            | 1480766397.913    | 1480766398.883    | 1480762800 | 1480766399 | 793  | 4d0128 |
| 1480766097 | 4ca73e | 50.94192763506356 | 5.953521728515625    | 144.7124662594849 | 354.4920794501953  | -3.2512            | RYR46TJ  | false    | false | false | 7771   | 3238.5             | 3276.6            | 1480766096.784    | 1480766096.937    | 1480762800 | 1480766097 | 1429 | 4ca73e |
| 1480766399 | 06a146 | 51.63679504394531 | -0.05701013513515818 | 131.690630398115  | 259.8753283446022  | 0                  | QTR003   | false    | false | false | 3255   | 2133.6             | 2225.04           | 1480766398.69     | 1480766398.69     | 1480762800 | 1480766399 | 205  | 06a146 |
| 1480766399 | 4ca8f8 | 42.88606288069386 | 10.93662806919643    | 218.9574229690436 | 158.4985656759521  | -11.3792           | AZA59E   | false    | false | false | 1000   | 8999.220000000001  | 9060.18           | 1480766398.233    | 1480766398.964    | 1480762800 | 1480766399 | 615  | 4ca8f8 |
| 1480766399 | 40621b | 48.37918039095604 | 18.41366416529605    | 275.5509208728218 | 114.6033060431025  | 0                  | BAW139   | false    | false | false | 7777   | 10058.4            | 9837.42           | 1480766398.012    | 1480766398.935    | 1480762800 | 1480766399 | 645  | 40621b |
| 1480766399 | 405b66 | 50.07632446289062 | 8.774534526624176    | 247.7302932028036 | 140.3924725576484  | -4.8768            | EZY93EU  | false    | false | false | 7770   | 10850.88           | 10744.2           | 1480766397.534    | 1480766398.996    | 1480762800 | 1480766399 | 1180 | 405b66 |
| 1480765716 | 484cb8 | 50.43685913085938 | 9.832185444078947    | 212.622802734375  | 317.548828125      | 0                  | KLM48V   | false    | false | false | 1000   | 11582.4            | 11422.38          | 1480765714.558    | 1480765716        | 1480762800 | 1480765716 | 115  | 484cb8 |
| 1480766399 | 71002a | 45.9652140989142  | 11.23770904541016    | 268.3529460450384 | 126.1888832589699  | -0.32512           | SVA124   | false    | false | false | 2717   | 11269.98           | 11262.36          | 1480766398.899    | 1480766398.899    | 1480762800 | 1480766399 | 516  | 71002a |
| 1480764052 | 3c4dd8 | 51.8363823324947  | 9.211883544921875    | 240.6217979194115 | 188.9789949353673  | 0                  | NULL     | false    | false | false | 1331   | 5478.780000000001  | NULL              | 1480762886.357    | 1480764051.688    | 1480762800 | 1480764052 | 256  | 3c4dd8 |
| 1480766285 | 3c6505 | 48.55723571777344 | 11.04949951171875    | 168.9445374880743 | 142.9207399016411  | -9.42848           | DLH5Y    | false    | false | false | 2005   | 3017.52            | 3032.76           | 1480766284.846    | 1480766284.846    | 1480762800 | 1480766285 | 856  | 3c6505 |
| 1480763104 | 3c5ee9 | 50.22814217260328 | 4.982151340793919    | 229.4581718981313 | 240.4463163676925  | 4.8768             | GWI252   | false    | false | false | 7175   | 10447.02           | 10340.34          | 1480763087.371    | 1480763103.98     | 1480762800 | 1480763104 | 116  | 3c5ee9 |
| 1480766399 | 02a1cf | 42.11215209960938 | 7.878570556640625    | 226.0429704652878 | 167.5136231244987  | 0                  | TAR539   | false    | false | false | 7172   | 11887.2            | 11833.86          | 1480766397.10908  | 1480766398.569233 | 1480762800 | 1480766399 | 348  | 02a1cf |
| 1480762875 | 3c6605 | 49.91931462692002 | 8.087793298669764    | 89.83789054809478 | 69.90476880809518  | -2.27584           | DLH077   | false    | false | false | 1000   | 1554.48            | 1546.86           | 1480762873.555    | 1480762874.849    | 1480762800 | 1480762875 | 74   | 3c6605 |
| 1480766399 | 501d18 | 49.77607727050781 | 7.96718396638569     | 254.4933201730027 | 111.5863362491017  | 0                  | CTN82W   | false    | false | false | 7776   | 11887.2            | 11780.52          | 1480766398.871    | 1480766398.937    | 1480762800 | 1480766399 | 1789 | 501d18 |
| 1480766399 | 4baa07 | 49.39737093650688 | 10.15498111122533    | 247.5710639126966 | 137.3579059707169  | 0                  | THY2CL   | false    | false | false | 7675   | 10668              | 10553.7           | 1480766397.269    | 1480766398.863    | 1480762800 | 1480766399 | 541  | 4baa07 |
| 1480766399 | 4ca9e3 | 49.43051147460938 | 6.260038677014802    | 245.8514904527823 | 145.7446413266131  | 0                  | AZA211   | false    | false | false | 2735   | 11887.2            | 11833.86          | 1480766398.861362 | 1480766398.965    | 1480762800 | 1480766399 | 1241 | 4ca9e3 |
| 1480765710 | 3944c9 | 50.09118548894332 | 5.516769821579392    | 193.7918127396381 | 318.0127875041833  | 0                  | NULL     | false    | false | false | 1000   | 7315.200000000001  | 7307.580000000001 | 1480765709.262    | 1480765709.828    | 1480762800 | 1480765710 | 1131 | 3944c9 |
| 1480763926 | 3d1518 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 7070   | 762                | NULL              | NULL              | 1480763912.085    | 1480762800 | 1480763926 | 130  | 3d1518 |
| 1480766399 | 393d81 | 50.08750786215572 | 6.118271286423142    | 244.2439036719579 | 160.3055867028362  | 0                  | AFR821R  | false    | false | false | 1000   | 11879.58           | 11788.14          | 1480766397.36028  | 1480766398.667    | 1480762800 | 1480766399 | 647  | 393d81 |
| 1480765617 | 3c5467 | 50.04375457763672 | 8.525047302246094    | 24.74684189590066 | 69.30454926593673  | 0.32512            | DLH3VR   | true     | false | false | 1000   | 0                  | NULL              | 1480765616.216    | 1480765616.477    | 1480762800 | 1480765617 | 263  | 3c5467 |
| 1480766354 | 3c4a2e | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 0120   | 7010.400000000001  | NULL              | NULL              | 1480766353.384    | 1480762800 | 1480766354 | 586  | 3c4a2e |
| 1480763608 | 3c4dc3 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 3501   | 1874.52            | NULL              | NULL              | 1480763607.96     | 1480762800 | 1480763608 | 801  | 3c4dc3 |
| 1480766180 | 4ca99b | 48.79248046875    | 8.177842360276442    | 233.855401027903  | 171.0142682207592  | 0.32512            | AZA417   | false    | false | false | 0127   | 10668              | 10629.9           | 1480766179.907    | 1480766179.907    | 1480762800 | 1480766180 | 1263 | 4ca99b |
| 1480766399 | 3c6617 | 47.08465576171875 | 13.27265167236328    | 256.7034321672775 | 137.5177670177184  | 0                  | GWI31E   | false    | false | false | 7674   | 11285.22           | 11277.6           | 1480766397.79     | 1480766398.934    | 1480762800 | 1480766399 | 507  | 3c6617 |
| 1480765287 | 400cd0 | 46.15877830376059 | 5.331802368164062    | 150.0775199775745 | 238.5983653771867  | -8.45312           | EZY73QP  | false    | false | false | 1000   | 2994.66            | 3055.62           | 1480765283.413    | 1480765286.253    | 1480762800 | 1480765287 | 431  | 400cd0 |
